
Interval Throughput for 100 Bytes:
Length (Bytes), Total Samples,  Samples/s, Avg Samples/s,     Mbps,  Avg Mbps, Lost Samples, Lost Samples (%)
           100,       1624963,          0,          2038,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2035,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2033,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2030,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2028,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2025,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2022,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2020,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2017,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2015,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2012,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2010,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2007,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2005,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2002,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          2000,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1998,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1995,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1993,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1990,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1988,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1985,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1983,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1980,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1978,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1976,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1973,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1971,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1968,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1966,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1964,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1961,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1959,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1956,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1954,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1952,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1949,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1947,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1945,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1942,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1940,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1938,      0.0,       1.6,      3798767,            70.04
           100,       1624963,          0,          1935,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1933,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1931,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1929,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1926,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1924,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1922,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1919,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1917,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1915,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1913,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1910,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1908,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1906,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1904,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1901,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1899,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1897,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1895,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1892,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1890,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1888,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1886,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1884,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1882,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1879,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1877,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1875,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1873,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1871,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1868,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1866,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1864,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1862,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1860,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1858,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1856,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1854,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1851,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1849,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1847,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1845,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1843,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1841,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1839,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1837,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1835,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1833,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1830,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1828,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1826,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1824,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1822,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1820,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1818,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1816,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1814,      0.0,       1.5,      3798767,            70.04
           100,       1624963,          0,          1812,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1810,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1808,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1806,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1804,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1802,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1800,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1798,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1796,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1794,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1792,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1790,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1788,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1786,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1784,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1782,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1780,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1778,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1776,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1774,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1772,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1770,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1769,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1767,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1765,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1763,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1761,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1759,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1757,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1755,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1753,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1751,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1749,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1748,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1746,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1744,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1742,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1740,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1738,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1736,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1734,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1733,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1731,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1729,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1727,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1725,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1723,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1722,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1720,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1718,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1716,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1714,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1712,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1711,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1709,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1707,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1705,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1703,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1702,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1700,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1698,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1696,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1695,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1693,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1691,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1689,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1687,      0.0,       1.4,      3798767,            70.04
           100,       1624963,          0,          1686,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1684,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1682,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1680,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1679,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1677,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1675,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1674,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1672,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1670,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1668,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1667,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1665,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1663,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1662,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1660,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1658,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1656,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1655,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1653,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1651,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1650,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1648,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1646,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1645,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1643,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1641,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1640,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1638,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1636,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1635,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1633,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1631,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1630,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1628,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1626,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1625,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1623,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1622,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1620,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1618,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1617,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1615,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1614,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1612,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1610,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1609,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1607,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1606,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1604,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1602,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1601,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1599,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1598,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1596,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1594,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1593,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1591,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1590,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1588,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1587,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1585,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1584,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1582,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1580,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1579,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1577,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1576,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1574,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1573,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1571,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1570,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1568,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1567,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1565,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1564,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1562,      0.0,       1.3,      3798767,            70.04
           100,       1624963,          0,          1561,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1559,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1558,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1556,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1555,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1553,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1552,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1550,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1549,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1547,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1546,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1544,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1543,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1541,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1540,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1538,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1537,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1536,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1534,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1533,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1531,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1530,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1528,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1527,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1525,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1524,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1523,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1521,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1520,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1518,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1517,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1515,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1514,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1513,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1511,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1510,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1508,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1507,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1506,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1504,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1503,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1501,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1500,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1499,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1497,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1496,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1494,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1493,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1492,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1490,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1489,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1488,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1486,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1485,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1483,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1482,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1481,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1479,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1478,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1477,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1475,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1474,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1473,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1471,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1470,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1469,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1467,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1466,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1465,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1463,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1462,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1461,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1459,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1458,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1457,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1456,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1454,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1453,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1452,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1450,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1449,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1448,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1446,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1445,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1444,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1443,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1441,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1440,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1439,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1437,      0.0,       1.2,      3798767,            70.04
           100,       1624963,          0,          1436,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1435,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1434,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1432,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1431,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1430,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1429,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1427,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1426,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1425,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1424,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1422,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1421,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1420,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1419,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1417,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1416,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1415,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1414,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1412,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1411,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1410,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1409,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1407,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1406,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1405,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1404,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1403,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1401,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1400,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1399,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1398,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1397,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1395,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1394,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1393,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1392,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1391,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1389,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1388,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1387,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1386,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1385,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1383,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1382,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1381,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1380,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1379,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1378,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1376,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1375,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1374,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1373,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1372,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1371,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1369,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1368,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1367,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1366,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1365,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1364,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1362,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1361,      0.0,       1.1,      3798767,            70.04
           100,       1624963,          0,          1360,      0.0,       1.1,      3798767,            70.04
